Date;Month;Day;Hour;1995;2008;2009
07/06/2018 20:00;6;7;20;2247.73193359375;2131.310546875;2359.7705078125
07/06/2018 21:00;6;7;21;2181.181396484375;2072.54931640625;2301.984375
07/06/2018 22:00;6;7;22;2129.103271484375;2033.0174560546875;2259.955322265625
07/06/2018 23:00;6;7;23;2101.683837890625;2013.6943359375;2240.26953125
08/06/2018 00:00;6;8;0;2109.546142578125;2245.224609375;2176.503662109375
08/06/2018 01:00;6;8;1;2100.086669921875;2239.79736328125;2168.1728515625
08/06/2018 02:00;6;8;2;2108.333984375;2251.66748046875;2176.662109375
08/06/2018 03:00;6;8;3;2147.3779296875;2296.51513671875;2216.05078125
08/06/2018 04:00;6;8;4;2250.783203125;2398.795166015625;2319.663330078125
08/06/2018 05:00;6;8;5;2413.87353515625;2532.3515625;2479.19873046875
08/06/2018 06:00;6;8;6;2497.822509765625;2532.042724609375;2546.811767578125
08/06/2018 07:00;6;8;7;2476.92333984375;2466.25390625;2514.0244140625
08/06/2018 08:00;6;8;8;2450.8447265625;2444.218017578125;2484.415283203125
08/06/2018 09:00;6;8;9;2443.447021484375;2468.985107421875;2478.755859375
08/06/2018 10:00;6;8;10;2428.667724609375;2493.406494140625;2469.140869140625
08/06/2018 11:00;6;8;11;2423.130615234375;2525.3583984375;2469.20654296875
08/06/2018 12:00;6;8;12;2418.37109375;2556.618408203125;2467.914794921875
08/06/2018 13:00;6;8;13;2415.01318359375;2581.736328125;2467.293212890625
08/06/2018 14:00;6;8;14;2392.021240234375;2587.884033203125;2445.5947265625
08/06/2018 15:00;6;8;15;2369.80908203125;2575.295166015625;2421.646240234375
08/06/2018 16:00;6;8;16;2352.35302734375;2545.956298828125;2399.37158203125
08/06/2018 17:00;6;8;17;2328.608154296875;2489.333984375;2367.432373046875
08/06/2018 18:00;6;8;18;2298.74560546875;2426.7666015625;2330.99853515625
08/06/2018 19:00;6;8;19;2263.450927734375;2367.954833984375;2292.08544921875
08/06/2018 20:00;6;8;20;2211.19140625;2309.1181640625;2241.173828125
08/06/2018 21:00;6;8;21;2148.695556640625;2247.151123046875;2182.662841796875
08/06/2018 22:00;6;8;22;2101.172119140625;2213.5400390625;2142.222412109375
08/06/2018 23:00;6;8;23;2076.1943359375;2201.2734375;2122.64990234375
09/06/2018 00:00;6;9;0;2261.0625;2215.41064453125;2356.1826171875
09/06/2018 01:00;6;9;1;2252.487060546875;2204.07958984375;2339.006103515625
09/06/2018 02:00;6;9;2;2251.58154296875;2202.760009765625;2329.039794921875
09/06/2018 03:00;6;9;3;2259.909423828125;2214.738037109375;2323.9990234375
09/06/2018 04:00;6;9;4;2288.62451171875;2252.786376953125;2324.79296875
09/06/2018 05:00;6;9;5;2346.006103515625;2323.76416015625;2350.25
09/06/2018 06:00;6;9;6;2413.948486328125;2394.52099609375;2432.770751953125
