index,wind_BE,wind_DE,wind_DK,wind_NL,wind_NO,wind_UK
4953,0.1528,0.0744,0.2578,0.1126,0.0845,0.5874
4954,0.1593,0.0811,0.2311,0.1216,0.0922,0.551
4955,0.1788,0.0932,0.2071,0.1346,0.0999,0.6148
4956,0.1773,0.1032,0.1832,0.1377,0.1044,0.6844
4957,0.1779,0.1124,0.1635,0.1435,0.1047,0.7211
4958,0.2063,0.1186,0.1393,0.157,0.0964,0.7263
4959,0.2379,0.1236,0.1261,0.1728,0.0791,0.7263
4960,0.261,0.128,0.1248,0.186,0.0697,0.6902
4961,0.2244,0.1087,0.139,0.1603,0.0639,0.6608
4962,0.1551,0.0823,0.1532,0.1254,0.0592,0.6438
4963,0.094,0.0814,0.1701,0.105,0.06,0.6122
4964,0.0623,0.1137,0.1874,0.1113,0.0659,0.5483
4965,0.0443,0.1697,0.1899,0.1279,0.0825,0.5125
4966,0.028,0.2122,0.1823,0.115,0.1143,0.5069
4967,0.0119,0.2034,0.2539,0.0863,0.1682,0.4846
4968,0.0048,0.1754,0.3417,0.0754,0.2467,0.4097
4969,0.0038,0.1712,0.4011,0.0774,0.3241,0.364
4970,0.0069,0.1754,0.4502,0.0783,0.3564,0.3252
4971,0.0137,0.1828,0.4511,0.0817,0.3563,0.3029
4972,0.0224,0.1748,0.4591,0.0837,0.3636,0.286
4973,0.0251,0.167,0.4656,0.0846,0.3592,0.2572
4974,0.0218,0.1587,0.4791,0.0793,0.2964,0.2228
4975,0.0205,0.1458,0.5027,0.0711,0.2179,0.2595
4976,0.0298,0.1255,0.4859,0.0634,0.1945,0.2837
4977,0.0514,0.092,0.4619,0.0599,0.1717,0.2813
4978,0.105,0.0678,0.403,0.0752,0.1482,0.2697
4979,0.205,0.049,0.3365,0.1183,0.1352,0.2674
4980,0.2581,0.0339,0.2717,0.144,0.1311,0.2837
4981,0.2894,0.0237,0.2057,0.1599,0.1328,0.3029
4982,0.2928,0.0209,0.1451,0.1758,0.1462,0.314
4983,0.3015,0.0351,0.1193,0.1926,0.1922,0.3379
4984,0.3205,0.0512,0.1308,0.2098,0.2387,0.3759
4985,0.3381,0.0789,0.1122,0.2221,0.2727,0.3907
4986,0.4173,0.1009,0.1095,0.2671,0.3086,0.3866
4987,0.541,0.1339,0.1213,0.3419,0.2988,0.3799
4988,0.5837,0.1828,0.1214,0.3866,0.2818,0.3839
4989,0.5485,0.2396,0.1194,0.3947,0.2844,0.3666
4990,0.4559,0.2881,0.1361,0.3588,0.2783,0.3534
4991,0.3797,0.299,0.1666,0.3269,0.26,0.3587
4992,0.347,0.2782,0.1897,0.3073,0.2437,0.3626
4993,0.3152,0.238,0.1928,0.2702,0.2111,0.3853
4994,0.2837,0.1976,0.1949,0.2285,0.1782,0.4276
4995,0.2321,0.1715,0.2098,0.1872,0.1489,0.4944
4996,0.1984,0.1446,0.2262,0.1595,0.1269,0.5083
4997,0.1953,0.1337,0.2285,0.1512,0.1086,0.5687
4998,0.1994,0.1176,0.2393,0.1466,0.0949,0.5847
4999,0.1984,0.0998,0.2515,0.1409,0.0796,0.5646
5000,0.2012,0.0868,0.2622,0.1415,0.0721,0.5249
5001,0.2028,0.0797,0.2554,0.1435,0.0743,0.5332
5002,0.2043,0.0749,0.2431,0.1479,0.0975,0.5913
5003,0.2196,0.077,0.2257,0.1644,0.1468,0.6401
5004,0.2272,0.081,0.2169,0.1722,0.2258,0.656
5005,0.2304,0.0862,0.2158,0.1789,0.324,0.6536
5006,0.2244,0.0976,0.2078,0.1807,0.405,0.6981
5007,0.1856,0.1049,0.2005,0.1631,0.4526,0.7326
5008,0.128,0.0994,0.1959,0.1274,0.4774,0.7706
5009,0.0842,0.0853,0.1955,0.0969,0.4672,0.7832
5010,0.0584,0.066,0.2027,0.0724,0.4244,0.7884
5011,0.0361,0.0509,0.2017,0.0527,0.4272,0.7867
5012,0.0212,0.0476,0.1917,0.0445,0.4506,0.766
5013,0.0115,0.054,0.1853,0.0446,0.4776,0.707
5014,0.0074,0.0718,0.1835,0.0542,0.5187,0.5913
5015,0.0031,0.0996,0.2051,0.0658,0.5648,0.4442
5016,0.0036,0.1325,0.2334,0.079,0.6014,0.3341
5017,0.0101,0.163,0.2615,0.0828,0.6629,0.2595
5018,0.0172,0.1706,0.3107,0.084,0.7153,0.1802
5019,0.0226,0.182,0.4083,0.099,0.7606,0.1429
5020,0.0304,0.1877,0.4435,0.1021,0.8092,0.1168
5021,0.0367,0.1693,0.3753,0.0943,0.8498,0.0939
5022,0.0383,0.1531,0.3451,0.0852,0.874,0.0664
5023,0.0369,0.144,0.3688,0.0837,0.8806,0.053
5024,0.0376,0.129,0.3751,0.0773,0.884,0.0503
5025,0.0413,0.103,0.3469,0.0705,0.8881,0.0581
5026,0.0532,0.0826,0.3266,0.0723,0.8854,0.0463
5027,0.0722,0.0755,0.303,0.08,0.878,0.059
5028,0.0918,0.072,0.2572,0.0876,0.8598,0.0615
5029,0.1265,0.0711,0.2121,0.1018,0.8332,0.0748
5030,0.1706,0.0691,0.1838,0.1206,0.8132,0.0896
5031,0.2177,0.0688,0.1672,0.1449,0.7838,0.0982
5032,0.2001,0.081,0.1675,0.1442,0.7416,0.1703
5033,0.1692,0.1321,0.1404,0.1459,0.6862,0.2825
5034,0.1593,0.2147,0.104,0.1674,0.6581,0.2968
5035,0.1776,0.2889,0.1153,0.1987,0.6641,0.2583
5036,0.1866,0.319,0.231,0.21,0.6619,0.2407
5037,0.1592,0.3038,0.3745,0.1804,0.6732,0.2343
5038,0.2043,0.2514,0.4596,0.1664,0.6806,0.2333
5039,0.4454,0.2047,0.4891,0.2631,0.6847,0.264
5040,0.7126,0.262,0.4647,0.4643,0.6946,0.2766
5041,0.853,0.2804,0.479,0.5686,0.6882,0.2825
5042,0.9134,0.1768,0.4842,0.611,0.6909,0.2494
5043,0.8482,0.1536,0.3719,0.5823,0.7364,0.2301
5044,0.7224,0.2126,0.2427,0.5357,0.805,0.2228
5045,0.6746,0.3371,0.1909,0.5515,0.8027,0.2407
5046,0.6883,0.5038,0.2209,0.6143,0.7884,0.2837
5047,0.666,0.6697,0.3604,0.6583,0.734,0.3265
5048,0.6202,0.8054,0.5244,0.6639,0.6706,0.3303
5049,0.5844,0.8482,0.6668,0.6345,0.5132,0.3041
5050,0.5903,0.8166,0.7662,0.6215,0.2641,0.272
5051,0.64,0.7957,0.8793,0.6432,0.1205,0.2483
5052,0.703,0.7765,0.9369,0.6735,0.0604,0.2451
5053,0.7467,0.7692,0.9576,0.6981,0.0925,0.2333
5054,0.7504,0.7697,0.9572,0.6998,0.2202,0.2228
5055,0.684,0.7592,0.9454,0.6521,0.3577,0.2067
5056,0.5573,0.7168,0.9311,0.5554,0.4136,0.1784
5057,0.441,0.6348,0.9094,0.4575,0.404,0.1436
5058,0.3381,0.5296,0.878,0.3757,0.3544,0.1134
5059,0.2551,0.4458,0.8312,0.3089,0.3936,0.1336
5060,0.1953,0.4078,0.7756,0.2735,0.5092,0.1686
5061,0.15,0.4128,0.7255,0.2582,0.6259,0.1922
5062,0.1088,0.4413,0.7033,0.2458,0.6969,0.2096
5063,0.0743,0.4591,0.7123,0.2289,0.7036,0.2126
5064,0.0484,0.4693,0.7374,0.217,0.7011,0.2116
5065,0.0262,0.4854,0.7596,0.2071,0.691,0.2269
5066,0.0098,0.496,0.7773,0.1889,0.7207,0.2238
5067,0.0,0.4723,0.7806,0.1662,0.7394,0.2849
5068,0.0,0.4243,0.7702,0.1414,0.7461,0.3004
5069,0.0073,0.3728,0.764,0.1211,0.7425,0.3252
5070,0.0269,0.3307,0.7703,0.1176,0.7382,0.3853
5071,0.044,0.2942,0.7676,0.1145,0.761,0.5305
5072,0.0483,0.255,0.7414,0.1064,0.814,0.645
5073,0.0396,0.2213,0.6927,0.0923,0.8521,0.6775
5074,0.0281,0.1913,0.6258,0.0776,0.8658,0.6981
5075,0.0183,0.1648,0.5615,0.063,0.8338,0.7526
5076,0.0129,0.1362,0.4914,0.0491,0.7461,0.7884
5077,0.0085,0.1062,0.4155,0.0356,0.6195,0.8215
5078,0.0035,0.0832,0.3425,0.0247,0.488,0.8443
5079,0.0003,0.0679,0.2854,0.0167,0.3758,0.8579
5080,0.0,0.0527,0.2506,0.0098,0.2858,0.8573
5081,0.0032,0.0356,0.2239,0.0043,0.198,0.8622
5082,0.0229,0.0259,0.1873,0.0095,0.1407,0.8573
5083,0.0668,0.0203,0.1392,0.03,0.1152,0.8388
5084,0.1155,0.0169,0.0933,0.0573,0.1013,0.823
5085,0.1623,0.0142,0.0601,0.0884,0.1002,0.8091
5086,0.2108,0.018,0.0412,0.1275,0.0979,0.7632
5087,0.2444,0.0362,0.0311,0.1655,0.0862,0.6728
5088,0.2513,0.0664,0.0237,0.1926,0.0765,0.5111
5089,0.2492,0.1018,0.0196,0.2094,0.0921,0.3265
5090,0.249,0.1352,0.0216,0.22,0.1512,0.2451
5091,0.257,0.1559,0.0319,0.2253,0.2319,0.173
5092,0.26,0.1626,0.0517,0.2238,0.2991,0.1359
5093,0.2432,0.1582,0.0763,0.2097,0.3128,0.1359
5094,0.224,0.1369,0.1043,0.1901,0.3329,0.1276
5095,0.205,0.1127,0.1289,0.1702,0.3578,0.16
5096,0.2093,0.0989,0.1425,0.1661,0.3743,0.2177
5097,0.2466,0.0906,0.1443,0.1775,0.4154,0.2354
5098,0.2485,0.0916,0.1413,0.1765,0.5071,0.2343
5099,0.226,0.1071,0.1405,0.1717,0.5604,0.2572
5100,0.1932,0.126,0.1499,0.1637,0.5905,0.3065
5101,0.1669,0.1418,0.1664,0.1551,0.616,0.3772
5102,0.1512,0.1697,0.1898,0.1527,0.6356,0.4331
5103,0.1462,0.1781,0.2027,0.1513,0.6426,0.4428
5104,0.1421,0.172,0.1961,0.1499,0.6382,0.4276
5105,0.1042,0.165,0.188,0.1315,0.6299,0.3839
5106,0.0795,0.1725,0.2093,0.1191,0.6529,0.3392
5107,0.0721,0.2063,0.2668,0.1272,0.6808,0.3041
5108,0.065,0.2463,0.3226,0.1392,0.6646,0.2766
5109,0.035,0.268,0.3495,0.1303,0.6664,0.2249
5110,0.0256,0.2689,0.35,0.1214,0.627,0.2067
5111,0.0325,0.2566,0.3296,0.1146,0.5974,0.2146
5112,0.0607,0.2301,0.2977,0.1141,0.6063,0.2106
5113,0.0614,0.1932,0.2731,0.1002,0.6261,0.1802
5114,0.0763,0.1661,0.2638,0.0983,0.6408,0.1651
5115,0.0772,0.1458,0.2799,0.0917,0.6355,0.1533
5116,0.1044,0.1062,0.2942,0.0887,0.6284,0.1351
5117,0.1786,0.0849,0.258,0.1261,0.6586,0.1093
5118,0.3337,0.0829,0.2131,0.21,0.6573,0.0792
5119,0.3903,0.0665,0.2077,0.2432,0.6468,0.0695
5120,0.345,0.0484,0.2286,0.2204,0.7004,0.0721
5121,0.2758,0.0325,0.2169,0.1809,0.7154,0.0743
5122,0.1961,0.029,0.1673,0.14,0.6999,0.089
5123,0.1327,0.033,0.108,0.1099,0.7085,0.1343
5124,0.1019,0.0441,0.0598,0.1005,0.7283,0.1941
5125,0.0933,0.0639,0.0326,0.1028,0.7343,0.2386
5126,0.0881,0.0998,0.0205,0.1118,0.7208,0.2386
5127,0.0709,0.1381,0.0238,0.1109,0.6904,0.2146
5128,0.0503,0.1618,0.0502,0.1004,0.5434,0.2077
5129,0.046,0.1726,0.0969,0.0927,0.4663,0.2249
5130,0.0665,0.1642,0.1477,0.0892,0.3698,0.2354
5131,0.1207,0.1366,0.1747,0.0968,0.2719,0.2732
5132,0.1974,0.1093,0.1704,0.1224,0.1986,0.3366
5133,0.262,0.0926,0.1638,0.1574,0.1404,0.3907
5134,0.2794,0.0823,0.1585,0.1728,0.0946,0.44
5135,0.2456,0.0762,0.1573,0.1689,0.0668,0.4776
5136,0.2002,0.0767,0.1617,0.1531,0.0469,0.5013
5137,0.1626,0.0867,0.1671,0.138,0.0273,0.5263
5138,0.1326,0.0933,0.1662,0.1232,0.0167,0.5497
5139,0.1083,0.0769,0.1601,0.1023,0.0129,0.6548
5140,0.0948,0.0481,0.1239,0.0832,0.0108,0.6692
5141,0.086,0.0266,0.083,0.0692,0.0075,0.6487
5142,0.0772,0.0144,0.0562,0.0585,0.0056,0.6174
5143,0.0708,0.0084,0.0429,0.0511,0.004,0.6044
5144,0.0706,0.0071,0.0388,0.0493,0.005,0.6363
5145,0.0679,0.0085,0.0445,0.048,0.0093,0.6902
5146,0.0575,0.0117,0.0586,0.0432,0.0166,0.6992
5147,0.0443,0.0161,0.0817,0.0367,0.041,0.6936
5148,0.033,0.0209,0.1069,0.0305,0.0762,0.6751
5149,0.0274,0.0213,0.1149,0.0257,0.1025,0.6584
5150,0.0246,0.0163,0.106,0.021,0.1044,0.6161
5151,0.02,0.0122,0.091,0.014,0.0877,0.5767
5152,0.0135,0.0123,0.0726,0.0088,0.0691,0.5
5153,0.0054,0.0134,0.0527,0.0033,0.0514,0.4762
5154,0.0035,0.0116,0.0355,0.0012,0.0409,0.5097
5155,0.0089,0.0086,0.0243,0.0045,0.0331,0.5387
5156,0.0225,0.0065,0.0212,0.0124,0.021,0.5794
5157,0.0447,0.0046,0.0243,0.0238,0.0129,0.6692
5158,0.0712,0.0034,0.0257,0.0378,0.009,0.7015
5159,0.1053,0.0028,0.0242,0.0584,0.0147,0.6739
5160,0.1371,0.0023,0.0213,0.0782,0.0248,0.6739
5161,0.1596,0.0024,0.0189,0.0938,0.0302,0.6199
5162,0.1674,0.0038,0.0168,0.1017,0.0255,0.5592
5163,0.1764,0.0057,0.0138,0.1114,0.0189,0.486
5164,0.1969,0.0079,0.009,0.128,0.0276,0.4166
5165,0.1952,0.0101,0.0037,0.133,0.0494,0.3469
5166,0.1779,0.0125,0.0004,0.1259,0.0682,0.324
5167,0.1873,0.0152,0.0,0.1331,0.0816,0.3041
5168,0.2039,0.0181,0.0,0.1454,0.0841,0.3392
5169,0.2158,0.0196,0.0,0.1499,0.095,0.388
5170,0.2202,0.0183,0.0004,0.1439,0.1148,0.4525
5171,0.2051,0.0172,0.003,0.1281,0.1336,0.5152
5172,0.1729,0.0176,0.0043,0.1089,0.1448,0.5346
5173,0.1375,0.0209,0.0036,0.091,0.1475,0.5401
5174,0.1042,0.0267,0.0021,0.0753,0.1467,0.5387
5175,0.0787,0.0342,0.0007,0.0656,0.1438,0.5318
5176,0.0578,0.0443,0.0001,0.0611,0.1476,0.4944
5177,0.0467,0.0567,0.0,0.0633,0.1461,0.4234
5178,0.0471,0.0731,0.0,0.0761,0.1529,0.3839
5179,0.0653,0.0952,0.0,0.1047,0.1962,0.3587
5180,0.1078,0.1173,0.0,0.1462,0.267,0.3534
5181,0.1631,0.1307,0.0,0.1864,0.3626,0.3626
5182,0.214,0.137,0.0009,0.2164,0.444,0.3666
5183,0.247,0.1366,0.0058,0.2317,0.4781,0.3732
5184,0.2527,0.1334,0.0144,0.2332,0.5079,0.3934
5185,0.2449,0.135,0.0258,0.2275,0.554,0.407
5186,0.2409,0.1379,0.0405,0.2241,0.604,0.4386
5187,0.236,0.1318,0.0516,0.2144,0.6351,0.4179
5188,0.2328,0.118,0.0582,0.2021,0.6586,0.3418
5189,0.2102,0.1007,0.0566,0.1814,0.6935,0.3366
5190,0.1634,0.081,0.0488,0.1475,0.7093,0.3065
5191,0.1115,0.0655,0.0458,0.1122,0.8053,0.3265
5192,0.081,0.0579,0.043,0.0925,0.7998,0.3907
5193,0.0797,0.0532,0.04,0.088,0.8048,0.4345
5194,0.0922,0.0503,0.0373,0.0898,0.8207,0.4609
5195,0.097,0.0488,0.0322,0.0897,0.8304,0.4706
5196,0.0928,0.0519,0.0239,0.0881,0.8368,0.4776
5197,0.0827,0.0611,0.0149,0.088,0.8438,0.4692
5198,0.0722,0.072,0.0074,0.0902,0.8455,0.4483
5199,0.0698,0.0798,0.0028,0.0967,0.833,0.4276
5200,0.0767,0.0828,0.0005,0.1057,0.8082,0.3934
5201,0.0794,0.0829,0.0,0.1107,0.7771,0.3366
5202,0.079,0.0826,0.0,0.113,0.7505,0.2766
5203,0.0717,0.084,0.0015,0.111,0.7595,0.2494
5204,0.0604,0.0872,0.016,0.1054,0.7408,0.2375
5205,0.0514,0.0964,0.0526,0.101,0.6701,0.2157
5206,0.0513,0.1087,0.1053,0.1011,0.6482,0.182
5207,0.0591,0.1131,0.1462,0.1031,0.654,0.1533
5208,0.063,0.108,0.1626,0.1008,0.6715,0.1298
5209,0.052,0.0982,0.1611,0.0889,0.6138,0.112
5210,0.0349,0.0848,0.1614,0.0718,0.5915,0.0982
5211,0.0203,0.0676,0.1605,0.0552,0.5737,0.0939
5212,0.0116,0.0566,0.1425,0.0451,0.5118,0.0902
5213,0.006,0.0531,0.1155,0.0395,0.4592,0.0873
5214,0.0014,0.0534,0.0855,0.0346,0.431,0.0716
5215,0.0,0.0577,0.0774,0.0331,0.4347,0.0639
5216,0.0,0.069,0.0761,0.037,0.4777,0.0649
5217,0.0001,0.0899,0.0755,0.0467,0.5546,0.0664
5218,0.0044,0.1118,0.077,0.0588,0.5879,0.0716
5219,0.0089,0.1268,0.0802,0.0672,0.5819,0.0873
5220,0.0076,0.1381,0.0878,0.0702,0.582,0.1033
5221,0.0032,0.1531,0.0962,0.0728,0.5622,0.1127
5222,0.001,0.1774,0.1069,0.0805,0.5419,0.1182
5223,0.0049,0.2038,0.1206,0.089,0.5089,0.1196
5224,0.0221,0.2252,0.1329,0.1021,0.4525,0.1113
5225,0.0424,0.2499,0.1412,0.1188,0.4252,0.0933
5226,0.0616,0.2845,0.158,0.1413,0.4346,0.0798
5227,0.0737,0.3254,0.1811,0.1699,0.448,0.0879
5228,0.0727,0.3551,0.2012,0.1934,0.449,0.104
5229,0.0624,0.3772,0.2136,0.2078,0.4615,0.1086
5230,0.0446,0.3745,0.2181,0.203,0.4864,0.0945
5231,0.023,0.3449,0.2218,0.1781,0.4886,0.0759
5232,0.0037,0.3106,0.2269,0.1408,0.47,0.0615
5233,0.0071,0.2993,0.2308,0.1325,0.4722,0.053
5234,0.061,0.2949,0.2324,0.138,0.482,0.0503
5235,0.1318,0.2843,0.2378,0.1662,0.5024,0.0543
5236,0.1794,0.27,0.2363,0.1893,0.5335,0.0664
5237,0.2035,0.2498,0.2172,0.2021,0.5247,0.0781
5238,0.2046,0.2456,0.2224,0.2112,0.4941,0.0711
5239,0.2135,0.2328,0.2293,0.2184,0.4894,0.0521
5240,0.2235,0.2443,0.2568,0.2323,0.495,0.035
5241,0.2126,0.2515,0.2862,0.2345,0.4719,0.0176
5242,0.179,0.2495,0.3085,0.2178,0.4262,0.0107
5243,0.1463,0.2458,0.3233,0.1929,0.3575,0.0137
5244,0.1154,0.233,0.3349,0.1597,0.2994,0.0259
5245,0.0893,0.2109,0.347,0.1235,0.2182,0.0442
5246,0.0711,0.1796,0.3626,0.0903,0.2057,0.0644
5247,0.0552,0.1455,0.3793,0.0591,0.2885,0.082
5248,0.0442,0.1159,0.3899,0.0393,0.3836,0.1001
5249,0.0389,0.0955,0.404,0.0321,0.4499,0.1147
5250,0.0365,0.0861,0.4378,0.0312,0.4825,0.1382
5251,0.0376,0.0811,0.4734,0.0408,0.5259,0.1775
5252,0.0441,0.0717,0.4782,0.0623,0.5995,0.2067
5253,0.0509,0.065,0.4276,0.093,0.6686,0.2087
5254,0.0487,0.0672,0.3834,0.1136,0.6445,0.1913
5255,0.0409,0.0778,0.377,0.1179,0.6512,0.1721
5256,0.0338,0.0827,0.3657,0.1093,0.631,0.1617
5257,0.0299,0.0859,0.2946,0.0977,0.6494,0.1583
5258,0.0287,0.0894,0.2099,0.0896,0.7113,0.1525
5259,0.0308,0.0936,0.1731,0.0894,0.6481,0.1525
5260,0.0381,0.0946,0.1616,0.0937,0.6242,0.1766
5261,0.0453,0.097,0.1514,0.1009,0.4462,0.2028
5262,0.047,0.0967,0.1432,0.1024,0.3365,0.1802
5263,0.0452,0.0919,0.1335,0.0953,0.2234,0.1634
5264,0.0457,0.0854,0.1405,0.0885,0.1645,0.1802
5265,0.0494,0.0811,0.1353,0.0853,0.1002,0.1913
5266,0.0539,0.0877,0.1072,0.0893,0.0817,0.1903
5267,0.0576,0.0977,0.064,0.0962,0.0687,0.1941
5268,0.0586,0.1034,0.0286,0.0974,0.0616,0.2136
5269,0.0547,0.104,0.0122,0.0898,0.0484,0.2386
5270,0.0507,0.1075,0.0058,0.0819,0.0309,0.2628
5271,0.0512,0.1167,0.0042,0.0792,0.0186,0.2685
5272,0.0588,0.1241,0.0035,0.0826,0.0116,0.2483
5273,0.0681,0.1237,0.0061,0.0862,0.0101,0.2126
5274,0.0796,0.1197,0.0147,0.0893,0.0127,0.1757
5275,0.0908,0.1139,0.0238,0.0911,0.0226,0.1695
5276,0.0871,0.1076,0.0331,0.0841,0.034,0.1739
5277,0.0768,0.1007,0.0422,0.0769,0.0426,0.1739
5278,0.0681,0.0958,0.0536,0.0723,0.0447,0.1651
5279,0.0614,0.0928,0.0674,0.0701,0.0489,0.146
5280,0.0571,0.0875,0.0765,0.0681,0.0547,0.1211
5281,0.0546,0.079,0.079,0.065,0.0536,0.0933
5282,0.0507,0.0663,0.0767,0.0591,0.044,0.0659
5283,0.0489,0.0554,0.0719,0.0549,0.033,0.0417
5284,0.0471,0.048,0.0651,0.0526,0.0197,0.0235
5285,0.0398,0.0412,0.0525,0.048,0.0062,0.0159
5286,0.0331,0.0351,0.0421,0.0433,0.0053,0.0098
5287,0.0271,0.03,0.0328,0.0387,0.0093,0.0068
5288,0.0232,0.028,0.0253,0.0355,0.0149,0.0134
5289,0.0247,0.0295,0.0205,0.0365,0.025,0.0222
5290,0.0259,0.0301,0.0162,0.0371,0.0412,0.0353
5291,0.0281,0.0288,0.012,0.0379,0.0555,0.0562
5292,0.0341,0.0254,0.0065,0.0397,0.0668,0.0809
5293,0.0434,0.0222,0.0019,0.0423,0.0747,0.1086
5294,0.0493,0.0199,0.0001,0.044,0.075,0.1328
5295,0.0519,0.0219,0.0007,0.0453,0.0713,0.1566
5296,0.0553,0.0261,0.0047,0.0471,0.061,0.1847
5297,0.0566,0.0292,0.0192,0.0476,0.0464,0.1998
5298,0.055,0.0321,0.0397,0.0463,0.0385,0.2126
5299,0.0518,0.0339,0.0493,0.0437,0.0375,0.2462
5300,0.0404,0.0335,0.0454,0.0362,0.0453,0.3017
5301,0.0276,0.0295,0.0316,0.0268,0.0581,0.3354
5302,0.0122,0.0236,0.018,0.0134,0.0626,0.3988
5303,0.0029,0.0202,0.0096,0.0037,0.0626,0.4456
5304,0.0001,0.019,0.0052,0.0005,0.0588,0.4916
5305,0.0,0.0197,0.0032,0.0002,0.056,0.5222
5306,0.0,0.0207,0.0047,0.0002,0.0585,0.5401
5307,0.0,0.0202,0.0082,0.0003,0.0651,0.5606
5308,0.0018,0.0188,0.009,0.0006,0.0723,0.472
5309,0.0078,0.0157,0.0052,0.0033,0.0759,0.4002
5310,0.0136,0.0134,0.0018,0.0066,0.0712,0.2968
5311,0.023,0.0121,0.0005,0.0119,0.0714,0.2343
5312,0.0388,0.0129,0.0003,0.0211,0.072,0.2057
5313,0.0605,0.0152,0.0005,0.0338,0.0752,0.2037
5314,0.0864,0.0183,0.0016,0.0495,0.0813,0.1913
5315,0.1126,0.0199,0.0073,0.0644,0.0893,0.1476
5316,0.1461,0.0187,0.0143,0.0793,0.0906,0.106
5317,0.2122,0.0165,0.0174,0.1065,0.0896,0.0754
5318,0.3156,0.0145,0.0143,0.1553,0.095,0.0463
5319,0.4009,0.0177,0.0138,0.2057,0.1117,0.0287
5320,0.4563,0.0305,0.0268,0.245,0.1293,0.0229
5321,0.4894,0.0346,0.0501,0.2656,0.12,0.0238
5322,0.456,0.0357,0.0734,0.2597,0.1155,0.0312
5323,0.4333,0.0434,0.0821,0.2621,0.1352,0.0562
5324,0.3993,0.0559,0.0931,0.2601,0.1417,0.0867
5325,0.3574,0.0808,0.1106,0.2627,0.1174,0.1168
5326,0.3399,0.1232,0.1343,0.2707,0.0854,0.1444
5327,0.3144,0.1663,0.1566,0.267,0.0618,0.1583
5328,0.2632,0.1925,0.1582,0.2388,0.0399,0.1382
5329,0.2234,0.1788,0.1389,0.1998,0.0337,0.1027
5330,0.1953,0.1441,0.1135,0.1666,0.0353,0.0861
5331,0.1888,0.1206,0.0765,0.1563,0.0662,0.0732
5332,0.1819,0.1133,0.0531,0.1558,0.1313,0.0685
5333,0.1695,0.1124,0.0531,0.1556,0.2191,0.0695
5334,0.1383,0.1215,0.0853,0.1455,0.2895,0.0498
5335,0.1124,0.1373,0.1326,0.1379,0.3588,0.0393
5336,0.116,0.1468,0.1603,0.1419,0.4309,0.0485
5337,0.1152,0.1352,0.1795,0.1334,0.4852,0.0562
5338,0.1007,0.1145,0.2042,0.1137,0.4947,0.0634
5339,0.0865,0.1087,0.2477,0.1006,0.4926,0.0832
5340,0.079,0.118,0.2988,0.0999,0.4648,0.1154
5341,0.0692,0.1223,0.3446,0.0956,0.4247,0.16
5342,0.0514,0.1225,0.3708,0.0867,0.3588,0.2146
5343,0.0289,0.13,0.3944,0.0765,0.29,0.2572
5344,0.0121,0.1293,0.4282,0.0641,0.2649,0.2766
5345,0.0161,0.12,0.4504,0.0601,0.2292,0.2595
5346,0.0485,0.1241,0.4693,0.0771,0.1862,0.2528
5347,0.1191,0.1227,0.4528,0.1102,0.158,0.2418
5348,0.2388,0.1285,0.4352,0.1724,0.1289,0.2472
5349,0.3627,0.1342,0.3995,0.2449,0.0951,0.2197
5350,0.4122,0.1779,0.3381,0.3093,0.07,0.1847
5351,0.4132,0.2727,0.2722,0.3693,0.0486,0.1847
5352,0.3327,0.3893,0.2213,0.367,0.0299,0.1677
5353,0.2672,0.4449,0.1825,0.3233,0.0158,0.1366
5354,0.2236,0.4352,0.1378,0.2742,0.0071,0.1086
5355,0.1881,0.3982,0.1154,0.2328,0.0056,0.108
5356,0.1593,0.3626,0.1205,0.2052,0.0079,0.1113
5357,0.1302,0.3377,0.146,0.187,0.0134,0.1053
5358,0.1287,0.327,0.1798,0.1919,0.0185,0.0792
5359,0.1637,0.3252,0.2003,0.2137,0.0247,0.0516
5360,0.2428,0.3076,0.2161,0.2455,0.0381,0.0615
5361,0.2829,0.2851,0.2377,0.2584,0.0491,0.0951
5362,0.2652,0.2789,0.2636,0.245,0.0662,0.1389
5363,0.2131,0.2644,0.2937,0.2139,0.1061,0.173
5364,0.1529,0.2592,0.3273,0.1769,0.1615,0.196
5365,0.1204,0.2637,0.3563,0.156,0.219,0.1894
5366,0.1008,0.2712,0.3869,0.1449,0.2591,0.1476
5367,0.0884,0.2719,0.4076,0.1358,0.278,0.106
5368,0.0858,0.2718,0.4148,0.1336,0.2705,0.0787
5369,0.0894,0.2666,0.4154,0.1353,0.2507,0.0605
5370,0.1088,0.2681,0.4287,0.1466,0.2391,0.061
5371,0.1355,0.2759,0.4382,0.161,0.2459,0.0754
5372,0.1519,0.2882,0.442,0.174,0.2948,0.0879
5373,0.1763,0.3118,0.4296,0.1929,0.3682,0.11
5374,0.2164,0.3261,0.4174,0.2191,0.4739,0.1239
5375,0.2299,0.3294,0.4206,0.2334,0.5526,0.1328
5376,0.1939,0.3239,0.4277,0.2189,0.5879,0.1218
5377,0.1536,0.3033,0.4463,0.1951,0.6151,0.0964
5378,0.1294,0.2752,0.4549,0.1751,0.6295,0.0787
5379,0.1029,0.2528,0.4762,0.1537,0.6393,0.0732
5380,0.0828,0.2397,0.497,0.1359,0.6319,0.0706
5381,0.0699,0.2264,0.5013,0.1211,0.6002,0.0639
5382,0.0581,0.2124,0.5235,0.1069,0.623,0.0455
5383,0.0507,0.203,0.544,0.0967,0.621,0.0346
